customer_id,first_name,last_name,email,phone,signup_date
C00819,Oscar,Young,oscar.young@example.com,555-7925,2023-03-03
C00820,Alice,Hill,alice.hill@example.com,555-8535,2023-12-31
C00821,Pam,Young,pam.young@example.com,555-2830,2023-08-27
C00822,Frank,Hill,frank.hill@example.com,555-5481,2023-11-16
C00823,Mike,Walker,mike.walker@example.com,555-7647,2023-07-19
C00824,Ivy,Anderson,ivy.anderson@example.com,555-3980,2023-11-29
C00825,Pam,Hill,pam.hill@example.com,555-9424,2023-08-12
C00826,David,Allen,david.allen@example.com,555-8835,2023-05-24
C00827,Pam,Hill,pam.hill@example.com,555-4685,2023-07-02
C00828,Oscar,Taylor,oscar.taylor@example.com,555-5328,2023-06-16
C00829,Oscar,Scott,oscar.scott@example.com,555-8612,2023-01-27
C00830,Oscar,Allen,oscar.allen@example.com,555-4374,2023-05-03
C00831,Ivy,Walker,ivy.walker@example.com,555-7035,2023-11-24
C00832,Laura,Hill,laura.hill@example.com,555-3759,2023-04-10
C00833,Pam,Anderson,pam.anderson@example.com,555-1149,2023-09-08
C00834,Grace,Scott,grace.scott@example.com,555-7734,2023-11-25
C00835,Eve,Baker,eve.baker@example.com,555-6699,2023-09-15
C00836,Alice,Taylor,alice.taylor@example.com,555-1614,2023-07-19
C00837,Jack,Allen,jack.allen@example.com,555-3924,2023-11-28
C00838,Alice,Scott,alice.scott@example.com,555-4623,2023-07-17
C00839,David,Hall,david.hall@example.com,555-9025,2023-03-20
C00840,David,Smith,david.smith@example.com,555-6128,2023-08-05
C00841,Mike,Walker,mike.walker@example.com,555-5268,2023-08-30
C00842,Carol,Johnson,carol.johnson@example.com,555-8185,2023-02-26
C00843,Jack,Lee,jack.lee@example.com,555-4260,2023-05-28
C00844,Mike,Smith,mike.smith@example.com,555-8403,2023-09-15
C00845,Frank,Scott,frank.scott@example.com,555-9353,2023-03-09
C00846,Bob,Allen,bob.allen@example.com,555-7933,2023-08-20
C00847,Jack,Scott,jack.scott@example.com,555-4391,2023-12-28
C00848,Bob,Allen,bob.allen@example.com,555-5947,2023-09-22
C00849,Nina,Baker,nina.baker@example.com,555-4571,2023-07-18
C00850,Alice,Smith,alice.smith@example.com,555-4192,2023-01-09
C00851,Alice,Hall,alice.hall@example.com,555-9474,2023-02-22
C00852,Ivy,Walker,ivy.walker@example.com,555-3175,2023-08-14
C00853,Frank,Scott,frank.scott@example.com,555-2160,2023-10-07
C00854,Frank,Hall,frank.hall@example.com,555-1692,2023-06-07
C00855,Hank,Allen,hank.allen@example.com,555-9022,2023-10-26
C00856,Nina,Taylor,nina.taylor@example.com,555-4515,2023-11-18
C00857,Bob,Smith,bob.smith@example.com,555-5074,2023-01-03
C00858,Bob,Taylor,bob.taylor@example.com,555-2152,2023-06-23
C00859,Eve,Scott,eve.scott@example.com,555-4097,2023-04-06
C00860,Hank,Young,hank.young@example.com,555-3627,2023-06-12
C00861,Bob,Miller,bob.miller@example.com,555-6607,2023-03-28
C00862,Oscar,Lee,oscar.lee@example.com,555-9058,2023-08-29
C00863,Carol,Walker,carol.walker@example.com,555-9562,2023-05-09
C00864,Jack,Brown,jack.brown@example.com,555-4621,2023-11-13
C00865,Ivy,Brown,ivy.brown@example.com,555-9063,2023-10-05
C00866,Eve,Johnson,eve.johnson@example.com,555-2594,2023-10-11
C00867,Laura,Anderson,laura.anderson@example.com,555-8079,2023-01-28
C00868,Alice,Brown,alice.brown@example.com,555-2701,2023-08-10
C00869,Carol,Anderson,carol.anderson@example.com,555-5616,2023-10-14
C00870,Ivy,Lee,ivy.lee@example.com,555-6450,2023-11-27
C00871,Oscar,Young,oscar.young@example.com,555-4553,2023-06-04
C00872,Laura,Anderson,laura.anderson@example.com,555-5916,2023-04-08
C00873,Jack,Brown,jack.brown@example.com,555-1211,2023-02-08
C00874,Pam,Brown,pam.brown@example.com,555-2301,2023-05-01
C00875,Nina,Smith,nina.smith@example.com,555-8511,2023-01-03
C00876,David,Anderson,david.anderson@example.com,555-4126,2023-01-12
C00877,Alice,King,alice.king@example.com,555-6707,2023-08-25
C00878,Nina,Johnson,nina.johnson@example.com,555-9934,2023-07-30
C00879,Grace,Hill,grace.hill@example.com,555-1948,2023-12-02
C00880,Frank,Lee,frank.lee@example.com,555-7366,2023-02-08
C00881,Bob,Scott,bob.scott@example.com,555-3381,2023-03-07
C00882,David,King,david.king@example.com,555-4579,2023-10-24
C00883,Mike,Allen,mike.allen@example.com,555-3531,2023-07-08
C00884,Oscar,Baker,oscar.baker@example.com,555-1506,2023-05-14
C00885,Hank,Anderson,hank.anderson@example.com,555-9855,2023-01-10
C00886,Jack,Young,jack.young@example.com,555-5435,2023-02-27
C00887,Bob,Anderson,bob.anderson@example.com,555-1911,2023-08-31
C00888,Pam,Brown,pam.brown@example.com,555-2650,2023-10-13
C00889,Pam,Johnson,pam.johnson@example.com,555-2411,2023-11-07
C00890,Oscar,Brown,oscar.brown@example.com,555-2504,2023-08-07
C00891,David,Brown,david.brown@example.com,555-7261,2023-04-25
C00892,Grace,Smith,grace.smith@example.com,555-5165,2023-10-31
C00893,David,Smith,david.smith@example.com,555-7651,2023-12-10
C00894,Hank,Hall,hank.hall@example.com,555-3060,2023-05-16
C00895,David,Walker,david.walker@example.com,555-7701,2023-08-23
C00896,Ivy,Smith,ivy.smith@example.com,555-4728,2023-09-22
C00897,Carol,Johnson,carol.johnson@example.com,555-4306,2023-04-21
C00898,Mike,King,mike.king@example.com,555-1529,2023-09-02
C00899,Nina,Smith,nina.smith@example.com,555-8339,2023-05-24
C00900,Mike,Brown,mike.brown@example.com,555-5448,2023-06-20
C00901,Grace,Miller,grace.miller@example.com,555-5847,2023-05-12
C00902,Nina,Johnson,nina.johnson@example.com,555-1076,2023-06-10
C00903,Nina,Hall,nina.hall@example.com,555-4939,2023-11-09
C00904,Laura,Smith,laura.smith@example.com,555-5128,2023-07-22
C00905,Frank,Lee,frank.lee@example.com,555-3628,2023-12-18
C00906,Mike,Hill,mike.hill@example.com,555-8953,2023-10-27
C00907,Carol,Miller,carol.miller@example.com,555-1504,2023-10-10
C00908,Grace,Hill,grace.hill@example.com,555-2324,2023-11-26
C00909,Carol,Johnson,carol.johnson@example.com,555-2231,2023-02-08
C00910,Bob,Hall,bob.hall@example.com,555-8345,2023-04-29
C00911,Bob,Anderson,bob.anderson@example.com,555-4873,2023-10-09
C00912,Pam,Walker,pam.walker@example.com,555-2440,2023-01-18
C00913,Mike,Miller,mike.miller@example.com,555-8597,2023-09-25
C00914,Laura,Young,laura.young@example.com,555-1356,2023-01-14
C00915,Eve,King,eve.king@example.com,555-2889,2023-09-12
C00916,Laura,Walker,laura.walker@example.com,555-4457,2023-11-14
C00917,Nina,Smith,nina.smith@example.com,555-4729,2023-01-04
C00918,Eve,Lee,eve.lee@example.com,555-4556,2023-10-21
C00919,Oscar,Taylor,oscar.taylor@example.com,555-5718,2023-06-20
C00920,Bob,Johnson,bob.johnson@example.com,555-8915,2023-05-14
C00921,Mike,Hill,mike.hill@example.com,555-9427,2023-05-13
C00922,Nina,Smith,nina.smith@example.com,555-9384,2023-12-03
C00923,Jack,Brown,jack.brown@example.com,555-8545,2023-08-30
C00924,Pam,Hill,pam.hill@example.com,555-7288,2023-01-04
C00925,Bob,Allen,bob.allen@example.com,555-5885,2023-04-28
C00926,David,Young,david.young@example.com,555-8300,2023-08-04
C00927,David,Smith,david.smith@example.com,555-2319,2023-11-05
C00928,David,Walker,david.walker@example.com,555-8951,2023-04-10
C00929,Grace,Scott,grace.scott@example.com,555-8244,2023-08-27
C00930,Hank,Taylor,hank.taylor@example.com,555-3503,2023-02-23
C00931,Pam,Walker,pam.walker@example.com,555-3760,2023-06-27
C00932,Jack,Anderson,jack.anderson@example.com,555-3035,2023-08-11
C00933,David,Smith,david.smith@example.com,555-7516,2023-08-19
C00934,Mike,Walker,mike.walker@example.com,555-1894,2023-10-01
C00935,Frank,Scott,frank.scott@example.com,555-7074,2023-12-26
C00936,Bob,Taylor,bob.taylor@example.com,555-6520,2023-07-28
C00937,Frank,Hall,frank.hall@example.com,555-7064,2023-03-29
C00938,Laura,Baker,laura.baker@example.com,555-1161,2023-05-11
C00939,Laura,Johnson,laura.johnson@example.com,555-9277,2023-08-18
C00940,Laura,Brown,laura.brown@example.com,555-7123,2023-11-12
C00941,Ivy,Scott,ivy.scott@example.com,555-1774,2023-06-14
C00942,Oscar,King,oscar.king@example.com,555-9551,2023-09-28
C00943,Jack,Hill,jack.hill@example.com,555-6108,2023-07-28
C00944,Laura,Lee,laura.lee@example.com,555-4233,2023-11-01
C00945,Nina,King,nina.king@example.com,555-5045,2023-04-20
C00946,Laura,Allen,laura.allen@example.com,555-8571,2023-10-13
C00947,Hank,Johnson,hank.johnson@example.com,555-5529,2023-03-31
C00948,Grace,Young,grace.young@example.com,555-8103,2023-05-10
C00949,Jack,Scott,jack.scott@example.com,555-5595,2023-09-12
C00950,Alice,Scott,alice.scott@example.com,555-6684,2023-12-02
C00951,Hank,Anderson,hank.anderson@example.com,555-8137,2023-08-24
C00952,Laura,Lee,laura.lee@example.com,555-7210,2023-05-07
C00953,Carol,Walker,carol.walker@example.com,555-7282,2023-01-26
C00954,Frank,Allen,frank.allen@example.com,555-4923,2023-04-03
C00955,Hank,Lee,hank.lee@example.com,555-7319,2023-03-31
C00956,Jack,Hall,jack.hall@example.com,555-8831,2023-01-08
C00957,Laura,Hill,laura.hill@example.com,555-7987,2023-04-26
C00958,Frank,Baker,frank.baker@example.com,555-6859,2023-08-31
C00959,Frank,Lee,frank.lee@example.com,555-9677,2023-06-29
C00960,Bob,Hall,bob.hall@example.com,555-4031,2023-04-12
C00961,Oscar,Baker,oscar.baker@example.com,555-3071,2023-03-08
C00962,Oscar,Johnson,oscar.johnson@example.com,555-4001,2023-08-04
C00963,Nina,Hall,nina.hall@example.com,555-8781,2023-11-22
C00964,Laura,Hill,laura.hill@example.com,555-1880,2023-08-12
C00965,Pam,Johnson,pam.johnson@example.com,555-8813,2023-04-03
C00966,Eve,Hill,eve.hill@example.com,555-7464,2023-10-16
C00967,Pam,Hall,pam.hall@example.com,555-6907,2023-11-28
C00968,Carol,Brown,carol.brown@example.com,555-5821,2023-10-07
C00969,Eve,Miller,eve.miller@example.com,555-6279,2023-07-22
C00970,Jack,Walker,jack.walker@example.com,555-9940,2023-05-14
C00971,Grace,Smith,grace.smith@example.com,555-6195,2023-08-19
C00972,Grace,Miller,grace.miller@example.com,555-9742,2023-11-14
C00973,Alice,Taylor,alice.taylor@example.com,555-4073,2023-07-07
C00974,Carol,Taylor,carol.taylor@example.com,555-2895,2023-07-17
C00975,Jack,Hill,jack.hill@example.com,555-1699,2023-01-18
C00976,Hank,Allen,hank.allen@example.com,555-6330,2023-10-27
C00977,Carol,Taylor,carol.taylor@example.com,555-5518,2023-02-11
C00978,David,Smith,david.smith@example.com,555-5924,2023-01-06
C00979,Laura,Young,laura.young@example.com,555-4475,2023-07-16
C00980,Oscar,Hall,oscar.hall@example.com,555-3452,2023-01-30
C00981,Frank,Smith,frank.smith@example.com,555-6890,2023-04-26
C00982,Bob,King,bob.king@example.com,555-9134,2023-12-04
C00983,Laura,Allen,laura.allen@example.com,555-6086,2023-09-01
C00984,Laura,Lee,laura.lee@example.com,555-5751,2023-06-14
C00985,Frank,Young,frank.young@example.com,555-4592,2023-09-22
C00986,Pam,Hill,pam.hill@example.com,555-2340,2023-01-06
C00987,Frank,Scott,frank.scott@example.com,555-9822,2023-06-04
C00988,Hank,Scott,hank.scott@example.com,555-1416,2023-01-23
C00989,Jack,Smith,jack.smith@example.com,555-6451,2023-12-07
C00990,Ivy,Miller,ivy.miller@example.com,555-8106,2023-04-08
C00991,Grace,Baker,grace.baker@example.com,555-9704,2023-07-02
C00992,Bob,King,bob.king@example.com,555-3668,2023-01-24
C00993,Grace,King,grace.king@example.com,555-5547,2023-04-01
C00994,Oscar,King,oscar.king@example.com,555-5202,2023-02-18
C00995,Pam,Allen,pam.allen@example.com,555-3996,2023-05-21
C00996,Pam,Johnson,pam.johnson@example.com,555-7359,2023-06-29
C00997,Eve,Scott,eve.scott@example.com,555-4220,2023-03-21
C00998,Ivy,Miller,ivy.miller@example.com,555-6025,2023-08-12
C00999,Nina,Johnson,nina.johnson@example.com,555-2645,2023-01-21
C01000,Oscar,Hill,oscar.hill@example.com,555-3559,2023-06-18
C01001,Eve,Allen,eve.allen@example.com,555-8164,2023-06-19
C01002,Hank,Allen,hank.allen@example.com,555-7759,2023-10-13
C01003,Hank,Taylor,hank.taylor@example.com,555-5519,2023-12-06
C01004,Mike,Scott,mike.scott@example.com,555-7810,2023-11-13
C01005,Jack,Taylor,jack.taylor@example.com,555-8389,2023-03-09
C01006,Ivy,King,ivy.king@example.com,555-9306,2023-09-09
C01007,Nina,Anderson,nina.anderson@example.com,555-7022,2023-12-31
C01008,Grace,Young,grace.young@example.com,555-1292,2023-09-12
C01009,Hank,Scott,hank.scott@example.com,555-6755,2023-09-01
C01010,Eve,Young,eve.young@example.com,555-9686,2023-03-18
C01011,Jack,Allen,jack.allen@example.com,555-1770,2023-08-05
C01012,Alice,Scott,alice.scott@example.com,555-6015,2023-04-20
C01013,Hank,Young,hank.young@example.com,555-1538,2023-12-15
C01014,Carol,Anderson,carol.anderson@example.com,555-4095,2023-03-05
C01015,Frank,Johnson,frank.johnson@example.com,555-8073,2023-09-22
C01016,Oscar,Lee,oscar.lee@example.com,555-7830,2023-10-26
C01017,David,Brown,david.brown@example.com,555-6771,2023-08-08
C01018,Carol,Anderson,carol.anderson@example.com,555-9702,2023-07-10
C01019,Laura,Miller,laura.miller@example.com,555-9432,2023-11-10
C01020,Nina,Scott,nina.scott@example.com,555-3273,2023-03-23
C01021,Mike,Allen,mike.allen@example.com,555-8670,2023-08-31
C01022,Pam,Miller,pam.miller@example.com,555-6668,2023-03-25
C01023,Oscar,Hill,oscar.hill@example.com,555-2357,2023-11-04
C01024,Nina,Scott,nina.scott@example.com,555-9835,2023-06-07
C01025,Mike,Brown,mike.brown@example.com,555-9186,2023-04-16
C01026,Eve,Hill,eve.hill@example.com,555-5074,2023-10-24
C01027,Hank,Scott,hank.scott@example.com,555-3981,2023-12-05
C01028,Hank,Hall,hank.hall@example.com,555-2278,2023-03-16
C01029,Grace,Taylor,grace.taylor@example.com,555-5062,2023-06-18
C01030,Eve,Walker,eve.walker@example.com,555-2989,2023-12-29
C01031,Mike,Young,mike.young@example.com,555-3266,2023-08-15
C01032,Ivy,Brown,ivy.brown@example.com,555-9892,2023-11-03
C01033,Pam,Walker,pam.walker@example.com,555-1510,2023-11-15
C01034,Oscar,Lee,oscar.lee@example.com,555-8931,2023-01-28
C01035,Jack,Hall,jack.hall@example.com,555-7923,2023-02-24
C01036,Frank,Anderson,frank.anderson@example.com,555-4356,2023-02-14
C01037,Jack,Scott,jack.scott@example.com,555-8790,2023-05-16
C01038,Laura,Taylor,laura.taylor@example.com,555-9814,2023-10-23
C01039,Carol,Scott,carol.scott@example.com,555-8683,2023-06-17
C01040,Laura,Scott,laura.scott@example.com,555-4902,2023-09-20
C01041,Frank,Young,frank.young@example.com,555-6065,2023-04-28
C01042,Alice,Miller,alice.miller@example.com,555-9980,2023-06-20
C01043,Ivy,Miller,ivy.miller@example.com,555-9982,2023-12-18
C01044,Nina,Baker,nina.baker@example.com,555-2769,2023-08-02
C01045,Grace,Allen,grace.allen@example.com,555-1325,2023-03-24
C01046,Alice,Young,alice.young@example.com,555-6287,2023-10-26
C01047,Mike,Hill,mike.hill@example.com,555-1268,2023-11-25
C01048,Ivy,Allen,ivy.allen@example.com,555-1227,2023-01-21
C01049,Jack,Miller,jack.miller@example.com,555-2857,2023-02-20
C01050,Alice,Miller,alice.miller@example.com,555-1540,2023-05-20
C01051,Pam,Smith,pam.smith@example.com,555-6350,2023-11-17
C01052,Grace,Taylor,grace.taylor@example.com,555-6191,2023-07-09
C01053,Oscar,Lee,oscar.lee@example.com,555-1263,2023-10-29
C01054,Alice,Brown,alice.brown@example.com,555-6288,2023-02-07
C01055,Alice,Miller,alice.miller@example.com,555-9024,2023-06-21
C01056,Jack,Smith,jack.smith@example.com,555-4524,2023-09-01
C01057,Eve,Taylor,eve.taylor@example.com,555-6510,2023-06-26
C01058,Oscar,Young,oscar.young@example.com,555-4073,2023-01-16
C01059,David,Miller,david.miller@example.com,555-6178,2023-03-11
C01060,Frank,King,frank.king@example.com,555-6635,2023-12-28
C01061,David,Lee,david.lee@example.com,555-9734,2023-05-10
C01062,Hank,Hill,hank.hill@example.com,555-6219,2023-11-13
C01063,Nina,Baker,nina.baker@example.com,555-4460,2023-09-24
C01064,Eve,Lee,eve.lee@example.com,555-3498,2023-08-21
C01065,Grace,Young,grace.young@example.com,555-5011,2023-11-23
C01066,Hank,Anderson,hank.anderson@example.com,555-1947,2023-03-22
C01067,Bob,Miller,bob.miller@example.com,555-7184,2023-04-12
C01068,Carol,Smith,carol.smith@example.com,555-3126,2023-09-18
C01069,Nina,Hall,nina.hall@example.com,555-3781,2023-09-26
C01070,Alice,Young,alice.young@example.com,555-8960,2023-04-23
C01071,Bob,Anderson,bob.anderson@example.com,555-7712,2023-07-25
C01072,Ivy,Scott,ivy.scott@example.com,555-5514,2023-08-06
C01073,Oscar,Young,oscar.young@example.com,555-1181,2023-12-03
C01074,Mike,King,mike.king@example.com,555-6986,2023-05-26
C01075,Nina,King,nina.king@example.com,555-3280,2023-10-15
C01076,Nina,Johnson,nina.johnson@example.com,555-9429,2023-03-28
C01077,Oscar,Anderson,oscar.anderson@example.com,555-8579,2023-07-05
C01078,Grace,Young,grace.young@example.com,555-5336,2023-09-21
C01079,Oscar,Smith,oscar.smith@example.com,555-1390,2023-01-30
C01080,Alice,Hall,alice.hall@example.com,555-5390,2023-02-05
C01081,Hank,Anderson,hank.anderson@example.com,555-3051,2023-10-07
C01082,Ivy,Smith,ivy.smith@example.com,555-9496,2023-12-31
C01083,Pam,Anderson,pam.anderson@example.com,555-7451,2023-04-09
C01084,Nina,King,nina.king@example.com,555-9335,2023-07-06
C01085,Pam,Baker,pam.baker@example.com,555-5735,2023-03-17
C01086,Carol,Allen,carol.allen@example.com,555-7160,2023-07-19
C01087,Alice,Young,alice.young@example.com,555-3870,2023-02-13
C01088,Jack,Anderson,jack.anderson@example.com,555-9083,2023-07-04
C01089,Pam,Taylor,pam.taylor@example.com,555-6557,2023-09-20
C01090,Grace,Smith,grace.smith@example.com,555-2073,2023-04-12
C01091,Mike,King,mike.king@example.com,555-2012,2023-02-06
C01092,Frank,Walker,frank.walker@example.com,555-6216,2023-06-22
C01093,Grace,Walker,grace.walker@example.com,555-7551,2023-03-04
C01094,Mike,Miller,mike.miller@example.com,555-8768,2023-08-03
C01095,Grace,Miller,grace.miller@example.com,555-1243,2023-09-27
C01096,Grace,Hall,grace.hall@example.com,555-8953,2023-08-30
C01097,Laura,Scott,laura.scott@example.com,555-2156,2023-03-27
C01098,Frank,Allen,frank.allen@example.com,555-6155,2023-09-27
C01099,Mike,Johnson,mike.johnson@example.com,555-5636,2023-07-05
C01100,Grace,Allen,grace.allen@example.com,555-3644,2023-10-09
C01101,Bob,Taylor,bob.taylor@example.com,555-2074,2023-08-30
C01102,Alice,Johnson,alice.johnson@example.com,555-5778,2023-08-01
C01103,Eve,Johnson,eve.johnson@example.com,555-8593,2023-07-03
C01104,Nina,Miller,nina.miller@example.com,555-9453,2023-02-08
C01105,Oscar,Johnson,oscar.johnson@example.com,555-3312,2023-07-12
C01106,Nina,Hall,nina.hall@example.com,555-4731,2023-01-05
C01107,Bob,Smith,bob.smith@example.com,555-1083,2023-12-08
C01108,Mike,Miller,mike.miller@example.com,555-2884,2023-11-28
C01109,Grace,Scott,grace.scott@example.com,555-1102,2023-05-27
C01110,Nina,Smith,nina.smith@example.com,555-3895,2023-03-01
C01111,Nina,Anderson,nina.anderson@example.com,555-9174,2023-06-30
C01112,Ivy,Smith,ivy.smith@example.com,555-4863,2023-03-05
C01113,Alice,Walker,alice.walker@example.com,555-5908,2023-10-15
C01114,Carol,Anderson,carol.anderson@example.com,555-9177,2023-12-01
C01115,Alice,King,alice.king@example.com,555-9087,2023-07-17
C01116,Nina,King,nina.king@example.com,555-7266,2023-02-05
C01117,Carol,Walker,carol.walker@example.com,555-9947,2023-01-27
C01118,Grace,Johnson,grace.johnson@example.com,555-8890,2023-05-06
C01119,Eve,Hall,eve.hall@example.com,555-7733,2023-02-24
C01120,Eve,Smith,eve.smith@example.com,555-8343,2023-07-15
C01121,Ivy,Scott,ivy.scott@example.com,555-4312,2023-08-20
C01122,Eve,Hill,eve.hill@example.com,555-8324,2023-01-20
C01123,Alice,Young,alice.young@example.com,555-1413,2023-04-21
C01124,Bob,Walker,bob.walker@example.com,555-3104,2023-10-17
C01125,Mike,Taylor,mike.taylor@example.com,555-2267,2023-07-27
C01126,Grace,Miller,grace.miller@example.com,555-2120,2023-04-04
C01127,Jack,Walker,jack.walker@example.com,555-3831,2023-05-15
C01128,Ivy,Allen,ivy.allen@example.com,555-4781,2023-01-09
C01129,Pam,Brown,pam.brown@example.com,555-5907,2023-04-17
C01130,Grace,Walker,grace.walker@example.com,555-2634,2023-10-19
C01131,Laura,King,laura.king@example.com,555-2983,2023-06-22
C01132,Pam,Lee,pam.lee@example.com,555-9713,2023-03-28
C01133,Grace,Taylor,grace.taylor@example.com,555-1956,2023-05-02
C01134,Bob,Walker,bob.walker@example.com,555-2355,2023-07-05
C01135,Jack,Young,jack.young@example.com,555-7894,2023-01-30
C01136,Jack,Baker,jack.baker@example.com,555-6521,2023-09-28
C01137,David,Smith,david.smith@example.com,555-1520,2023-02-10
C01138,Grace,Hill,grace.hill@example.com,555-7424,2023-11-05
C01139,Pam,Miller,pam.miller@example.com,555-9423,2023-04-15
C01140,Carol,Hall,carol.hall@example.com,555-1806,2023-03-06
C01141,David,Young,david.young@example.com,555-3855,2023-09-21
C01142,Alice,Anderson,alice.anderson@example.com,555-7343,2023-12-20
C01143,Ivy,Young,ivy.young@example.com,555-5549,2023-02-02
C01144,Laura,Smith,laura.smith@example.com,555-5806,2023-12-24
C01145,Hank,Young,hank.young@example.com,555-6164,2023-02-28
C01146,Oscar,Lee,oscar.lee@example.com,555-7688,2023-01-24
C01147,Hank,Hill,hank.hill@example.com,555-3012,2023-06-09
C01148,Bob,Hall,bob.hall@example.com,555-1200,2023-09-10
C01149,David,Hall,david.hall@example.com,555-9150,2023-03-23
C01150,Bob,King,bob.king@example.com,555-3980,2023-03-05
C01151,Nina,Hill,nina.hill@example.com,555-4702,2023-01-16
C01152,Bob,Scott,bob.scott@example.com,555-1940,2023-07-09
C01153,Pam,Smith,pam.smith@example.com,555-9612,2023-06-06
C01154,Ivy,Scott,ivy.scott@example.com,555-2253,2023-08-28
C01155,Hank,Scott,hank.scott@example.com,555-9715,2023-05-11
C01156,Alice,Miller,alice.miller@example.com,555-1056,2023-12-26
C01157,Hank,Miller,hank.miller@example.com,555-7651,2023-02-20
C01158,Mike,Anderson,mike.anderson@example.com,555-6116,2023-04-06
C01159,Hank,Scott,hank.scott@example.com,555-6364,2023-04-30
C01160,Mike,Smith,mike.smith@example.com,555-2240,2023-02-22
C01161,Hank,King,hank.king@example.com,555-7478,2023-02-09
C01162,Mike,Allen,mike.allen@example.com,555-6433,2023-02-16
C01163,Nina,Walker,nina.walker@example.com,555-7895,2023-03-14
C01164,Ivy,Walker,ivy.walker@example.com,555-7585,2023-09-22
C01165,Grace,Hall,grace.hall@example.com,555-3334,2023-06-08
C01166,Bob,Smith,bob.smith@example.com,555-6427,2023-11-01
C01167,Jack,King,jack.king@example.com,555-9799,2023-08-11
C01168,Mike,Smith,mike.smith@example.com,555-1529,2023-03-18
C01169,Oscar,Smith,oscar.smith@example.com,555-3659,2023-11-11
C01170,Jack,Taylor,jack.taylor@example.com,555-6496,2023-04-24
C01171,Mike,Scott,mike.scott@example.com,555-2411,2023-04-14
C01172,Frank,Lee,frank.lee@example.com,555-3588,2023-06-14
C01173,Mike,Hall,mike.hall@example.com,555-6934,2023-03-17
C01174,Grace,Walker,grace.walker@example.com,555-4735,2023-10-17
C01175,Frank,Baker,frank.baker@example.com,555-6151,2023-02-16
C01176,David,Lee,david.lee@example.com,555-9172,2023-12-13
C01177,Hank,Brown,hank.brown@example.com,555-3463,2023-12-03
C01178,Ivy,Brown,ivy.brown@example.com,555-6533,2023-06-29
C01179,Hank,Anderson,hank.anderson@example.com,555-8245,2023-07-10
C01180,Nina,Allen,nina.allen@example.com,555-3089,2023-07-18
C01181,Pam,Brown,pam.brown@example.com,555-4057,2023-02-22
C01182,Ivy,Taylor,ivy.taylor@example.com,555-1067,2023-01-01
C01183,Nina,Anderson,nina.anderson@example.com,555-3250,2023-11-15
C01184,Alice,Scott,alice.scott@example.com,555-4709,2023-08-16
C01185,Laura,Walker,laura.walker@example.com,555-9593,2023-01-27
C01186,Hank,Brown,hank.brown@example.com,555-1268,2023-11-08
C01187,Bob,Scott,bob.scott@example.com,555-2134,2023-12-30
C01188,Ivy,Anderson,ivy.anderson@example.com,555-2505,2023-07-25
C01189,Eve,Anderson,eve.anderson@example.com,555-6116,2023-01-20
C01190,Grace,Anderson,grace.anderson@example.com,555-1119,2023-09-28
C01191,Hank,King,hank.king@example.com,555-2006,2023-04-02
C01192,Grace,Allen,grace.allen@example.com,555-8147,2023-04-06
C01193,Mike,Hall,mike.hall@example.com,555-8237,2023-06-01
C01194,Grace,Taylor,grace.taylor@example.com,555-5095,2023-08-23
C01195,Nina,Hall,nina.hall@example.com,555-8372,2023-08-24
C01196,Pam,Johnson,pam.johnson@example.com,555-1627,2023-12-05
C01197,Laura,Walker,laura.walker@example.com,555-6334,2023-08-12
C01198,Jack,Lee,jack.lee@example.com,555-3342,2023-10-04
C01199,Alice,Scott,alice.scott@example.com,555-8023,2023-05-20
C01200,Nina,Allen,nina.allen@example.com,555-8951,2023-11-09
C01201,Oscar,Scott,oscar.scott@example.com,555-8974,2023-04-27
C01202,Ivy,Young,ivy.young@example.com,555-6482,2023-08-07
C01203,Carol,Brown,carol.brown@example.com,555-3991,2023-01-21
C01204,Carol,King,carol.king@example.com,555-9290,2023-09-02
C01205,Grace,Scott,grace.scott@example.com,555-9936,2023-07-31
C01206,Mike,Allen,mike.allen@example.com,555-9397,2023-10-07
C01207,Laura,Smith,laura.smith@example.com,555-5233,2023-03-20
C01208,Oscar,Scott,oscar.scott@example.com,555-2647,2023-08-09
C01209,Eve,Hall,eve.hall@example.com,555-1413,2023-12-02
C01210,Eve,Allen,eve.allen@example.com,555-6374,2023-05-21
C01211,Oscar,Anderson,oscar.anderson@example.com,555-1052,2023-05-29
C01212,Eve,Walker,eve.walker@example.com,555-9467,2023-09-10
C01213,Alice,Hall,alice.hall@example.com,555-2274,2023-06-20
C01214,Ivy,King,ivy.king@example.com,555-8669,2023-03-07
C01215,Nina,Scott,nina.scott@example.com,555-6777,2023-11-18
C01216,Pam,Taylor,pam.taylor@example.com,555-8362,2023-06-11
C01217,Carol,Miller,carol.miller@example.com,555-8037,2023-07-05
C01218,Oscar,Anderson,oscar.anderson@example.com,555-6913,2023-07-17
C01219,Ivy,Taylor,ivy.taylor@example.com,555-4051,2023-05-23
C01220,Mike,Scott,mike.scott@example.com,555-8256,2023-08-21
C01221,Ivy,Young,ivy.young@example.com,555-4199,2023-08-21
C01222,Nina,King,nina.king@example.com,555-9858,2023-07-17
C01223,Alice,Johnson,alice.johnson@example.com,555-2739,2023-06-05
C01224,Hank,Johnson,hank.johnson@example.com,555-6559,2023-12-25
C01225,Mike,Scott,mike.scott@example.com,555-9587,2023-02-12
C01226,Frank,Brown,frank.brown@example.com,555-3060,2023-12-30
